datetime,symbol,open,high,low,close,MA12,MA26,RSI14,ATR14,EMA12,EMA26,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,high_open_dist,open_low_dist,body_size,upper_wick,lower_wick,body_ratio,wick_ratio_upper,wick_ratio_lower,candle_type,candle_type_name,prev_candle_1,prev_candle_2,prev_candle_3
4/27/2018,OANDA:XAUUSD,1317.037,1325.294,1315.41,1323.699,1335.357833,1336.432673,44.89860158,13.56351843,1331.155239,1333.001643,-1.846404366,1.095307073,-2.941711438,1332.373938,1323.7862,1315.198462,8.257,1.627,6.662,1.595,1.627,0.674018616,0.161371914,0.16460947,4,Normal Candle Bullish,5,5,4
4/30/2018,OANDA:XAUUSD,1323.699,1325.032,1310.3,1315.6,1333.732917,1335.922135,41.22777794,13.6469814,1328.762125,1331.712633,-2.950507448,0.286144169,-3.236651616,1332.556125,1321.9366,1311.317075,1.333,13.399,8.099,1.333,5.3,0.549755634,0.090483302,0.359761064,5,Normal Candle Bearish,4,5,5
5/1/2018,OANDA:XAUUSD,1315.6,1316.366,1301.756,1304.089,1330.248667,1334.232942,36.6423454,13.71576844,1324.96626,1329.666438,-4.700177868,-0.711120239,-3.98905763,1330.731487,1316.6604,1302.589313,0.766,13.844,11.511,0.766,2.333,0.78788501,0.052429843,0.159685147,3,Full Body Bearish,5,4,5
5/2/2018,OANDA:XAUUSD,1304.089,1313.724,1303.964,1304.86,1326.829833,1332.351538,37.14659458,13.43321355,1321.872989,1327.828924,-5.955934718,-1.760083135,-4.195851584,1328.108252,1313.057,1298.005748,9.635,0.125,0.771,8.864,0.125,0.078995902,0.908196721,0.012807377,0,Doji Bullish,3,5,4
5/3/2018,OANDA:XAUUSD,1304.86,1318.184,1304.662,1312.267,1323.921083,1331.089077,41.92830489,13.43955544,1320.395145,1326.676189,-6.281044105,-2.664275329,-3.616768776,1326.619428,1312.103,1297.586572,13.324,0.198,7.407,5.917,0.198,0.547773998,0.437583198,0.014642804,6,Long Wick Bullish,0,3,5
5/4/2018,OANDA:XAUUSD,1312.267,1315.743,1307.946,1314.994,1321.053083,1330.702596,43.62866248,13.03651577,1319.564199,1325.810841,-6.246642125,-3.380748688,-2.865893437,1320.247085,1310.362,1300.476915,3.476,4.321,2.727,0.749,4.321,0.349749904,0.096062588,0.554187508,6,Long Wick Bullish,6,0,3
5/7/2018,OANDA:XAUUSD,1314.994,1319.17,1310.27,1314.304,1318.43325,1330.282038,43.28332398,12.74105035,1318.754938,1324.958483,-6.203544937,-3.945307938,-2.258236999,1319.479811,1310.1028,1300.725789,4.176,4.724,0.69,4.176,4.034,0.07752809,0.469213483,0.453258427,1,Doji Bearish,6,6,0
5/8/2018,OANDA:XAUUSD,1314.304,1318.04,1306.159,1314.514,1316.629917,1329.243865,43.43008594,12.67961819,1318.102486,1324.184817,-6.082331528,-4.372712656,-1.709618872,1319.749133,1312.1878,1304.626467,3.736,8.145,0.21,3.526,8.145,0.01767528,0.296776366,0.685548355,0,Doji Bullish,1,6,6
5/9/2018,OANDA:XAUUSD,1314.514,1317.503,1304.332,1312.801,1315.626,1328.476212,42.46480306,12.71471689,1317.286873,1323.341572,-6.054699011,-4.709109927,-1.345589084,1315.880216,1313.776,1311.671784,2.989,10.182,1.713,2.989,8.469,0.130058462,0.22693797,0.643003568,7,Long Wick Bearish,0,1,6
5/10/2018,OANDA:XAUUSD,1312.801,1323.187,1310.79,1321.312,1314.862833,1328.012115,48.5799176,12.69202282,1317.906123,1323.191233,-5.285110013,-4.824309944,-0.460800069,1321.496783,1315.585,1309.673217,10.386,2.011,8.511,1.875,2.011,0.686537065,0.151246269,0.162216665,4,Normal Candle Bullish,7,0,1
5/11/2018,OANDA:XAUUSD,1321.312,1326.046,1317.645,1318.571,1314.504,1327.7015,46.85280859,12.38552119,1318.008412,1322.848994,-4.840581767,-4.827564309,-0.013017458,1322.605598,1316.3004,1309.995202,4.734,3.667,2.741,4.734,0.926,0.326270682,0.563504345,0.110224973,7,Long Wick Bearish,4,7,0
5/14/2018,OANDA:XAUUSD,1318.571,1322.431,1313.012,1313.548,1314.21325,1326.940558,43.78104409,12.17362682,1317.322195,1322.160031,-4.837836482,-4.829618743,-0.008217739,1322.671174,1316.1492,1309.627226,3.86,5.559,5.023,3.86,0.536,0.533283788,0.409809959,0.056906253,7,Long Wick Bearish,7,4,7
5/15/2018,OANDA:XAUUSD,1313.548,1314.988,1288.713,1290.983,1311.486917,1325.197577,33.23840562,13.18086776,1313.270011,1319.850621,-6.580610559,-5.179817106,-1.400793452,1332.855003,1311.443,1290.030997,1.44,24.835,22.565,1.44,2.27,0.858801142,0.054804948,0.086393911,3,Full Body Bearish,7,7,4
5/16/2018,OANDA:XAUUSD,1290.983,1297.028,1286.375,1290.696,1309.411583,1323.311846,33.12913472,13.00030578,1309.797086,1317.69102,-7.893933718,-5.722640429,-2.171293289,1333.913783,1307.022,1280.130217,6.045,4.608,0.287,6.045,4.321,0.026940768,0.56744579,0.405613442,1,Doji Bearish,3,7,7
5/17/2018,OANDA:XAUUSD,1290.696,1294.471,1284.914,1290.964,1308.317833,1320.915269,33.34948087,12.75435537,1306.899688,1315.711241,-8.811552333,-6.34042281,-2.471129523,1325.826724,1300.9524,1276.078076,3.775,5.782,0.268,3.507,5.782,0.028042273,0.366956158,0.60500157,0,Doji Bullish,1,3,7
5/18/2018,OANDA:XAUUSD,1290.964,1294.278,1286.12,1292.603,1307.296417,1319.280808,34.76519873,12.42604427,1304.700198,1313.999519,-9.299321307,-6.932202509,-2.367118798,1313.599092,1295.7588,1277.918508,3.314,4.844,1.639,1.675,4.844,0.200907085,0.205319931,0.593772984,6,Long Wick Bullish,0,1,3
5/21/2018,OANDA:XAUUSD,1292.603,1293.218,1282.031,1292.686,1305.664667,1317.234115,34.84067902,12.33754111,1302.85186,1312.42074,-9.568880231,-7.459538053,-2.109342178,1293.326947,1291.5864,1289.845853,0.615,10.572,0.083,0.532,10.572,0.007419326,0.047555198,0.945025476,0,Doji Bullish,6,0,1
5/22/2018,OANDA:XAUUSD,1292.686,1296.641,1287.951,1291.41,1303.699333,1315.138885,34.18580571,12.07700246,1301.091574,1310.864389,-9.772815227,-7.922193488,-1.850621739,1293.325267,1291.6718,1290.018333,3.955,4.735,1.276,3.955,3.459,0.146835443,0.455120829,0.398043728,7,Long Wick Bearish,0,6,0
5/23/2018,OANDA:XAUUSD,1291.41,1299.008,1287.877,1293.508,1301.966333,1313.074885,36.30568364,12.00943085,1299.92487,1309.57873,-9.65386042,-8.268526874,-1.385333545,1294.079284,1292.2342,1290.389116,7.598,3.533,2.098,5.5,3.533,0.188482616,0.494115533,0.317401851,6,Long Wick Bullish,7,0,6
5/24/2018,OANDA:XAUUSD,1293.508,1306.636,1292.84,1304.872,1301.162833,1311.361885,46.38025255,12.13704293,1300.685967,1309.230084,-8.544116791,-8.323644858,-0.220471934,1304.962438,1295.0158,1285.069162,13.128,0.668,11.364,1.764,0.668,0.823717019,0.127863149,0.048419832,2,Full Body Bullish,6,7,0
5/25/2018,OANDA:XAUUSD,1304.872,1307.89,1299.902,1301.826,1300.24825,1309.672808,44.35512244,11.84068273,1300.861357,1308.681633,-7.820276435,-8.222971173,0.402694738,1307.712643,1296.8604,1286.008157,3.018,4.97,3.046,3.018,1.924,0.381321983,0.377816725,0.240861292,5,Normal Candle Bearish,2,6,7
5/28/2018,OANDA:XAUUSD,1301.826,1301.826,1295.512,1298.138,1298.317083,1308.210654,41.9658715,11.44591967,1300.442379,1307.900623,-7.458244516,-8.070025842,0.611781326,1307.969813,1297.9508,1287.931787,0,6.314,3.688,0,2.626,0.584098828,0,0.415901172,7,Long Wick Bearish,5,2,6
5/29/2018,OANDA:XAUUSD,1298.138,1306.723,1292.892,1299.151,1296.69875,1307.222308,42.87607653,11.61628255,1300.243705,1307.252503,-7.008797918,-7.857780257,0.848982339,1307.096345,1299.499,1291.901655,8.585,5.246,1.013,7.572,5.246,0.07324127,0.547465838,0.379292893,0,Doji Bullish,7,5,2
5/30/2018,OANDA:XAUUSD,1299.151,1304.405,1295.91,1301.171,1295.667333,1306.095423,44.73736612,11.3933338,1300.386366,1306.802021,-6.415655451,-7.569355296,1.153699845,1305.705678,1301.0316,1296.357522,5.254,3.241,2.02,3.234,3.241,0.237786933,0.380694526,0.38151854,4,Normal Candle Bullish,0,7,5
5/31/2018,OANDA:XAUUSD,1301.171,1306.912,1297.542,1298.447,1296.289333,1305.155808,42.71608029,11.24880996,1300.088002,1306.183131,-6.095128954,-7.274510028,1.179381073,1302.710936,1299.7466,1296.782264,5.741,3.629,2.724,5.741,0.905,0.290715048,0.612700107,0.096584845,7,Long Wick Bearish,4,0,7
6/1/2018,OANDA:XAUUSD,1298.447,1300.73,1289.567,1293.668,1296.537,1304.257,39.35647595,11.24268067,1299.100309,1305.256084,-6.155774816,-7.050762985,0.894988169,1303.038332,1298.115,1293.191668,2.283,8.88,4.779,2.283,4.101,0.428110723,0.204514915,0.367374362,5,Normal Candle Bearish,7,4,0
6/4/2018,OANDA:XAUUSD,1293.668,1298.09,1290.306,1292.02,1296.625,1303.038577,38.239575,10.99563205,1298.011031,1304.275633,-6.264602488,-6.893530886,0.628928398,1303.81738,1296.8914,1289.96542,4.422,3.362,1.648,4.422,1.714,0.211716341,0.568088386,0.220195272,7,Long Wick Bearish,5,7,4
6/5/2018,OANDA:XAUUSD,1292.02,1300.631,1289.908,1296.028,1296.910417,1302.285808,42.51251644,10.97615834,1297.705949,1303.664698,-5.958748356,-6.70657438,0.747826024,1302.818169,1296.2668,1289.715431,8.611,2.112,4.008,4.603,2.112,0.373775996,0.429264198,0.196959806,6,Long Wick Bullish,7,5,7
6/6/2018,OANDA:XAUUSD,1296.028,1301.913,1293.902,1296.608,1297.23725,1301.998077,43.12573798,10.76436131,1297.537034,1303.141979,-5.60494528,-6.48624856,0.88130328,1299.875403,1295.3542,1290.832997,5.885,2.126,0.58,5.305,2.126,0.072400449,0.662214455,0.265385095,0,Doji Bullish,6,7,5
6/7/2018,OANDA:XAUUSD,1296.608,1303.327,1294.944,1296.96,1297.69975,1301.694231,43.51950735,10.59426408,1297.448259,1302.684055,-5.235795346,-6.236157917,1.000362571,1298.864428,1295.0568,1291.249172,6.719,1.664,0.352,6.367,1.664,0.041989741,0.759513301,0.198496958,0,Doji Bullish,0,6,7
6/8/2018,OANDA:XAUUSD,1296.96,1300.586,1292.707,1299.235,1298.177,1301.193,46.11612726,10.40031664,1297.723143,1302.428569,-4.705426647,-5.930011663,1.224585016,1300.856592,1296.1702,1291.483808,3.626,4.253,2.275,1.351,4.253,0.288742226,0.17146846,0.539789313,6,Long Wick Bullish,0,0,6
6/11/2018,OANDA:XAUUSD,1299.235,1302.334,1294.206,1300.188,1297.786667,1300.623538,47.21096513,10.23800831,1298.102351,1302.262601,-4.160249727,-5.576059276,1.415809549,1301.032192,1297.8038,1294.575408,3.099,5.029,0.953,2.146,5.029,0.117249016,0.264025591,0.618725394,6,Long Wick Bullish,6,0,0
6/12/2018,OANDA:XAUUSD,1300.188,1300.756,1292.896,1296.008,1297.301833,1299.919846,43.07667242,10.06815057,1297.780144,1301.799297,-4.019153853,-5.264678191,1.245524338,1301.037021,1297.7998,1294.562579,0.568,7.292,4.18,0.568,3.112,0.531806616,0.072264631,0.395928753,5,Normal Candle Bearish,6,6,0
6/13/2018,OANDA:XAUUSD,1296.008,1301.259,1292.051,1299.554,1297.419833,1299.344462,47.29335445,10.00671125,1298.053045,1301.632979,-3.579934535,-4.92772946,1.347794925,1301.61645,1298.389,1295.16155,5.251,3.957,3.546,1.705,3.957,0.385099913,0.185165074,0.429735013,6,Long Wick Bullish,5,6,6
6/14/2018,OANDA:XAUUSD,1299.554,1309.404,1297.578,1302.348,1297.68625,1298.942423,50.41040258,10.13666044,1298.713807,1301.685944,-2.972136669,-4.536610902,1.564474233,1303.550331,1299.4666,1295.382869,9.85,1.976,2.794,7.056,1.976,0.23625909,0.596651446,0.167089464,6,Long Wick Bullish,6,5,6
6/15/2018,OANDA:XAUUSD,1302.348,1303.252,1275.502,1279.665,1295.894083,1297.340615,33.22911568,11.39475613,1295.783221,1300.054763,-4.271541343,-4.48359699,0.212055647,1311.95501,1295.5526,1279.15019,0.904,26.846,22.683,0.904,4.163,0.817405405,0.032576577,0.150018018,3,Full Body Bearish,6,6,5
6/18/2018,OANDA:XAUUSD,1279.665,1282.462,1277.124,1278.362,1294.220333,1295.794115,32.54296228,10.96213069,1293.103033,1298.447891,-5.344857923,-4.655849177,-0.689008747,1311.486243,1291.1874,1270.888557,2.797,2.541,1.303,2.797,1.238,0.244098913,0.523979018,0.231922068,7,Long Wick Bearish,3,6,6
6/19/2018,OANDA:XAUUSD,1278.362,1284.098,1270.442,1274.847,1292.651917,1294.305615,30.7012408,11.15454993,1290.294413,1296.699677,-6.405264271,-5.005732195,-1.399532075,1310.0942,1286.9552,1263.8162,5.736,7.92,3.515,5.736,4.405,0.257396016,0.420035149,0.322568834,7,Long Wick Bearish,7,3,6
6/20/2018,OANDA:XAUUSD,1274.847,1276.505,1267.595,1268.126,1290.66075,1293.4265,27.49686593,10.99422493,1286.883888,1294.583108,-7.699220648,-5.544429886,-2.154790762,1303.778591,1280.6696,1257.560609,1.658,7.252,6.721,1.658,0.531,0.754320988,0.186083053,0.05959596,3,Full Body Bearish,7,7,3
6/21/2018,OANDA:XAUUSD,1268.126,1270.234,1261.259,1267.142,1288.253583,1292.520577,27.05169403,10.84999458,1283.846674,1292.550434,-8.703759455,-6.1762958,-2.527463655,1283.93111,1273.6284,1263.32569,2.108,6.867,0.984,2.108,5.883,0.109637883,0.234874652,0.655487465,7,Long Wick Bearish,3,7,7
6/22/2018,OANDA:XAUUSD,1267.142,1271.176,1266.75,1269.96,1286.032917,1291.712731,30.52089406,10.39113782,1281.710263,1290.877068,-9.166805421,-6.774397724,-2.392407697,1280.213196,1271.6874,1263.161604,4.034,0.392,2.818,1.216,0.392,0.636692273,0.274740172,0.088567555,4,Normal Candle Bullish,7,3,7
6/25/2018,OANDA:XAUUSD,1269.96,1272.702,1264.533,1265.622,1283.421417,1290.675,28.29046955,10.23241369,1279.235145,1289.006322,-9.771176985,-7.373753576,-2.397423409,1275.504227,1269.1394,1262.774573,2.742,5.427,4.338,2.742,1.089,0.53103195,0.335659199,0.133308851,5,Normal Candle Bearish,4,7,3
6/26/2018,OANDA:XAUUSD,1265.622,1267.804,1254.791,1258.84,1280.055167,1289.373231,25.19099217,10.431027,1276.097431,1286.77178,-10.67434927,-8.033872715,-2.640476555,1273.574486,1265.938,1258.301514,2.182,10.831,6.782,2.182,4.049,0.521171137,0.167678475,0.311150388,5,Normal Candle Bearish,5,4,7
6/27/2018,OANDA:XAUUSD,1258.84,1260.18,1250.792,1252.37,1276.070333,1287.871692,22.64239152,10.35652507,1272.447057,1284.2235,-11.77644323,-8.782386819,-2.994056416,1275.516227,1262.7868,1250.057373,1.34,8.048,6.47,1.34,1.578,0.689177674,0.142735407,0.168086919,5,Normal Candle Bearish,5,5,4
6/28/2018,OANDA:XAUUSD,1252.37,1254.316,1245.98,1248.34,1272.098,1286.134462,21.20343339,10.21220185,1268.738279,1281.565463,-12.82718417,-9.591346289,-3.235837878,1275.066028,1259.0264,1242.986772,1.946,6.39,4.03,1.946,2.36,0.483445298,0.233445298,0.283109405,5,Normal Candle Bearish,5,5,5
6/29/2018,OANDA:XAUUSD,1248.34,1255.674,1245.994,1253.022,1268.220333,1284.140231,27.00728654,10.17418743,1266.32039,1279.451132,-13.13074263,-10.29922556,-2.831517071,1267.662681,1255.6388,1243.614919,7.334,2.346,4.682,2.652,2.346,0.483677686,0.273966942,0.242355372,4,Normal Candle Bullish,5,5,5
7/2/2018,OANDA:XAUUSD,1253.022,1254.334,1239.708,1242.036,1263.194333,1281.840615,22.76936503,10.49217405,1262.58433,1276.679641,-14.09531131,-11.05844271,-3.0368686,1262.05099,1250.9216,1239.79221,1.312,13.314,10.986,1.312,2.328,0.751128128,0.089703268,0.159168604,3,Full Body Bearish,4,5,5
7/3/2018,OANDA:XAUUSD,1242.036,1256.98,1238.02,1252.26,1260.910583,1280.076077,33.26464152,11.09701876,1260.995971,1274.870779,-13.87480744,-11.62171565,-2.253091783,1257.864419,1249.6056,1241.346781,14.944,4.016,10.224,4.72,4.016,0.539240506,0.248945148,0.211814346,4,Normal Candle Bullish,3,4,5
7/4/2018,OANDA:XAUUSD,1252.26,1261.181,1252.108,1256.912,1259.123083,1278.4515,37.4310936,10.95244599,1260.367668,1273.540499,-13.17283081,-11.93193868,-1.240892129,1260.58875,1250.514,1240.43925,8.921,0.152,4.652,4.269,0.152,0.512730078,0.470516918,0.016753003,6,Long Wick Bullish,4,3,4
7/5/2018,OANDA:XAUUSD,1256.912,1259.815,1251.38,1257.498,1257.677333,1276.771769,37.95656469,10.77262842,1259.926181,1272.352166,-12.42598496,-12.03074794,-0.395237021,1263.450623,1252.3456,1241.240577,2.903,5.532,0.586,2.317,5.532,0.069472436,0.274688797,0.655838767,0,Doji Bullish,6,4,3
7/6/2018,OANDA:XAUUSD,1257.498,1259.575,1252.934,1255.257,1256.604917,1275.110615,36.68763121,10.4775121,1259.207845,1271.085857,-11.87801189,-12.00020073,0.122188843,1264.147656,1252.7926,1241.437544,2.077,4.564,2.241,2.077,2.323,0.337449179,0.312754103,0.349796717,5,Normal Candle Bearish,0,6,4
7/9/2018,OANDA:XAUUSD,1255.257,1266.023,1255.013,1257.876,1255.83275,1273.734,39.24397711,10.51554695,1259.002946,1270.107349,-11.10440322,-11.82104123,0.71663801,1260.071757,1255.9606,1251.849443,10.766,0.244,2.619,8.147,0.244,0.237874659,0.739963669,0.022161671,6,Long Wick Bullish,5,0,6
7/10/2018,OANDA:XAUUSD,1257.876,1260.45,1247.356,1255.712,1254.645417,1272.337538,37.8829061,10.69972217,1258.496647,1269.041027,-10.54438043,-11.56570907,1.021328635,1258.6731,1256.651,1254.6289,2.574,10.52,2.164,2.574,8.356,0.165266534,0.196578586,0.63815488,7,Long Wick Bearish,6,5,0
7/11/2018,OANDA:XAUUSD,1255.712,1257.05,1241.605,1242.236,1252.696583,1270.268615,30.73432459,11.03867059,1255.995009,1267.055469,-11.06046081,-11.46465942,0.404198605,1265.369408,1253.7158,1242.062192,1.338,14.107,13.476,1.338,0.631,0.872515377,0.086629977,0.040854646,3,Full Body Bearish,7,6,5
7/12/2018,OANDA:XAUUSD,1242.236,1248.628,1241.416,1247.039,1251.713167,1268.362115,35.41234759,10.76533697,1254.617161,1265.572768,-10.95560685,-11.3628489,0.407242051,1263.562332,1251.624,1239.685668,6.392,0.82,4.803,1.589,0.82,0.665973378,0.220327232,0.11369939,4,Normal Candle Bullish,3,7,6
7/13/2018,OANDA:XAUUSD,1247.039,1248.206,1236.518,1241.68,1250.822333,1266.235962,32.75426772,10.83124148,1252.626829,1263.802933,-11.17610467,-11.32550006,0.149395386,1262.383678,1248.9086,1235.433522,1.167,10.521,5.359,1.167,5.162,0.458504449,0.099845996,0.441649555,7,Long Wick Bearish,4,3,7
7/16/2018,OANDA:XAUUSD,1241.68,1245.654,1238.374,1241.072,1250.216667,1263.998923,32.4566074,10.57758137,1250.849163,1262.119161,-11.26999778,-11.3143996,0.044401822,1256.556717,1245.5478,1234.538883,3.974,3.306,0.608,3.974,2.698,0.083516484,0.545879121,0.370604396,1,Doji Bearish,7,4,3
7/17/2018,OANDA:XAUUSD,1241.072,1245.101,1226.168,1227.801,1248.114917,1261.214808,26.7436772,11.17439699,1247.303292,1259.577075,-12.273783,-11.50627628,-0.767506723,1252.844373,1239.9656,1227.086827,4.029,14.904,13.271,4.029,1.633,0.700945439,0.212803042,0.086251519,3,Full Body Bearish,1,7,4
7/18/2018,OANDA:XAUUSD,1227.801,1229.281,1221.094,1227.54,1246.906917,1258.581423,26.64434675,10.96101149,1244.262785,1257.203958,-12.94117276,-11.79325558,-1.147917184,1252.859904,1237.0264,1221.192896,1.48,6.707,0.261,1.48,6.446,0.031879809,0.180774398,0.787345792,1,Doji Bearish,3,1,7
7/19/2018,OANDA:XAUUSD,1227.54,1229.603,1211.52,1223.223,1244.487167,1255.645615,24.99097427,11.46972495,1241.025895,1254.68685,-13.66095479,-12.16679542,-1.49415937,1247.500421,1232.2632,1217.025979,2.063,16.02,4.317,2.063,11.703,0.238732511,0.114085052,0.647182437,7,Long Wick Bearish,1,3,1
7/20/2018,OANDA:XAUUSD,1223.223,1232.37,1215.64,1231.212,1242.3455,1252.909615,33.24633065,11.84545888,1239.516065,1252.947972,-13.43190704,-12.41981774,-1.012089294,1242.193883,1230.1696,1218.145317,9.147,7.583,7.989,1.158,7.583,0.477525403,0.069216975,0.453257621,6,Long Wick Bullish,7,1,3
7/23/2018,OANDA:XAUUSD,1231.212,1235.238,1222.338,1224.76,1239.617333,1250.797885,30.34195686,11.92078325,1237.245901,1250.859974,-13.61407296,-12.65866879,-0.955404176,1232.414607,1226.9072,1221.399793,4.026,8.874,6.452,4.026,2.422,0.500155039,0.312093023,0.187751938,5,Normal Candle Bearish,6,7,1
7/24/2018,OANDA:XAUUSD,1224.76,1229.624,1218.192,1224.528,1237.056583,1248.727346,30.2396596,11.88587016,1235.289301,1248.909458,-13.62015655,-12.85096634,-0.769190207,1231.954082,1226.2526,1220.551118,4.864,6.568,0.232,4.864,6.336,0.020293912,0.425472358,0.55423373,1,Doji Bearish,5,6,7
7/25/2018,OANDA:XAUUSD,1224.528,1234.222,1223.296,1232.306,1234.92575,1247.091154,37.80984767,11.81730801,1234.830332,1247.679572,-12.84924019,-12.85062111,0.001380919,1234.746459,1227.2058,1219.665141,9.694,1.232,7.778,1.916,1.232,0.711879919,0.175361523,0.112758558,2,Full Body Bullish,1,5,6
7/26/2018,OANDA:XAUUSD,1232.306,1235.298,1222.411,1222.76,1232.17975,1245.346308,33.06707763,11.89371458,1232.973358,1245.833678,-12.86032008,-12.8525609,-0.007759177,1234.855886,1227.1132,1219.370514,2.992,9.895,9.546,2.992,0.349,0.740746489,0.232171956,0.027081555,3,Full Body Bearish,2,1,5
7/27/2018,OANDA:XAUUSD,1222.76,1227.48,1217.594,1223.459,1230.615,1243.666192,33.72266803,11.75030639,1231.50961,1244.176294,-12.66668387,-12.8153855,0.148701628,1232.460003,1225.5626,1218.665197,4.72,5.166,0.699,4.021,5.166,0.070706049,0.4067368,0.522557152,0,Doji Bullish,3,2,1
7/30/2018,OANDA:XAUUSD,1223.459,1225.133,1219.041,1221.595,1228.494667,1241.806,32.80005252,11.34614165,1229.984286,1242.503606,-12.51932007,-12.75617241,0.236852343,1232.548626,1224.9296,1217.310574,1.674,4.418,1.864,1.674,2.554,0.305975049,0.274786605,0.419238345,7,Long Wick Bearish,0,3,2
7/31/2018,OANDA:XAUUSD,1221.595,1228.589,1214.004,1223.818,1227.006167,1240.198154,35.08117048,11.57748868,1229.035626,1241.119487,-12.08386045,-12.62171002,0.537849567,1232.457567,1224.7876,1217.117633,6.994,7.591,2.223,4.771,7.591,0.152416867,0.327116901,0.520466232,6,Long Wick Bullish,7,0,3
8/1/2018,OANDA:XAUUSD,1223.818,1224.961,1215.855,1216.028,1224.919167,1238.551538,31.09747107,11.40095377,1227.034453,1239.260858,-12.22640508,-12.54264903,0.316243953,1227.241297,1221.532,1215.822703,1.143,7.963,7.79,1.143,0.173,0.855479903,0.125521634,0.018998463,3,Full Body Bearish,6,7,0
8/2/2018,OANDA:XAUUSD,1216.028,1221.164,1207.214,1207.936,1223.26375,1236.842538,27.59234102,11.5830285,1224.096229,1236.940498,-12.84426876,-12.60297298,-0.241295782,1230.571803,1218.5672,1206.562597,5.136,8.814,8.092,5.136,0.722,0.580071685,0.368172043,0.051756272,5,Normal Candle Bearish,3,6,7
8/3/2018,OANDA:XAUUSD,1207.936,1220.115,1204.528,1213.879,1222.125333,1235.517115,33.51901513,11.86902647,1222.524348,1235.232239,-12.70789109,-12.6239566,-0.083934488,1227.95898,1216.6512,1205.34342,12.179,3.408,5.943,6.236,3.408,0.381279271,0.400076987,0.218643742,6,Long Wick Bullish,5,3,6
8/6/2018,OANDA:XAUUSD,1213.879,1217.988,1206.456,1207.36,1220.803417,1233.760885,30.5637707,11.84495315,1220.191371,1233.167629,-12.9762574,-12.69441676,-0.28184064,1225.84382,1213.8042,1201.76458,4.109,7.423,6.519,4.109,0.904,0.565296566,0.356312869,0.078390565,5,Normal Candle Bearish,6,5,3
8/7/2018,OANDA:XAUUSD,1207.36,1216.24,1207.36,1211.032,1219.12175,1232.568423,34.08883868,11.63317078,1218.782237,1231.527953,-12.74571525,-12.70467646,-0.041038795,1217.934487,1211.247,1204.559513,8.88,0,3.672,5.208,0,0.413513514,0.586486486,0,6,Long Wick Bullish,5,6,5
8/8/2018,OANDA:XAUUSD,1211.032,1215.959,1206.535,1213.685,1218.198833,1231.084769,36.59341901,11.47537287,1217.998047,1230.206252,-12.20820542,-12.60538225,0.397176831,1216.28411,1210.7784,1205.27269,4.927,4.497,2.653,2.274,4.497,0.28151528,0.241298812,0.477185908,6,Long Wick Bullish,6,5,6
8/9/2018,OANDA:XAUUSD,1213.685,1217.404,1210.832,1212.332,1217.1825,1229.370154,35.84532909,11.12513195,1217.126347,1228.882234,-11.75588626,-12.43548305,0.679596794,1216.420836,1211.6576,1206.894364,3.719,2.853,1.353,3.719,1.5,0.205873402,0.565885575,0.228241023,7,Long Wick Bearish,6,6,5
8/10/2018,OANDA:XAUUSD,1212.332,1217.194,1205.78,1212.019,1215.491917,1227.620962,35.66369041,11.14576538,1216.340602,1227.633105,-11.2925036,-12.20688716,0.914383565,1215.562477,1211.2856,1207.008723,4.862,6.552,0.313,4.862,6.239,0.027422464,0.425968109,0.546609427,1,Doji Bearish,7,6,6
8/13/2018,OANDA:XAUUSD,1212.019,1213.983,1191.573,1193.804,1213.078917,1225.257385,27.06768946,11.95035357,1212.873432,1225.127246,-12.25381343,-12.21627242,-0.037541019,1223.442018,1208.5744,1193.706782,1.964,20.446,18.215,1.964,2.231,0.812806783,0.087639447,0.099553771,3,Full Body Bearish,1,7,6
8/14/2018,OANDA:XAUUSD,1193.804,1198.788,1191.98,1194.111,1210.63325,1222.804885,27.38536824,11.5830426,1209.986904,1222.829746,-12.84284179,-12.34158629,-0.501255498,1223.56831,1205.1902,1186.81209,4.984,1.824,0.307,4.677,1.824,0.045094007,0.686985899,0.267920094,0,Doji Bullish,3,1,7
8/15/2018,OANDA:XAUUSD,1194.111,1194.751,1173.101,1174.954,1206.7465,1219.698808,21.18441444,12.30211098,1204.597227,1219.283394,-14.6861678,-12.81050259,-1.875665207,1225.21797,1197.444,1169.67003,0.64,21.01,19.157,0.64,1.853,0.884849885,0.029561201,0.085588915,3,Full Body Bearish,0,3,1
8/16/2018,OANDA:XAUUSD,1174.954,1182.185,1160.324,1174.27,1202.6175,1217.084731,21.00156032,12.98488877,1199.931499,1215.949069,-16.01756946,-13.45191596,-2.565653492,1217.972393,1189.8316,1161.690807,7.231,14.63,0.684,7.231,13.946,0.031288596,0.330771694,0.63793971,1,Doji Bearish,3,0,3
8/17/2018,OANDA:XAUUSD,1174.27,1185.23,1171.918,1184.679,1200.005083,1214.686269,30.79160476,13.00825386,1197.584961,1213.632767,-16.04780643,-13.97109406,-2.076712373,1201.67611,1184.3636,1167.05109,10.96,2.352,10.409,0.551,2.352,0.781926082,0.041391226,0.176682692,2,Full Body Bullish,1,3,0
8/20/2018,OANDA:XAUUSD,1184.679,1190.924,1182.895,1190.586,1198.55925,1212.721115,35.66421215,12.65259287,1196.508198,1211.9256,-15.41740171,-14.26035559,-1.15704612,1199.774402,1183.72,1167.665598,6.245,1.784,5.907,0.338,1.784,0.735708058,0.042097397,0.222194545,2,Full Body Bullish,2,1,3
